Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Marca_Cod,Material_Cod,Temporada_Cod,Marca_Freq,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Material_Freq
Body Bebê Vovô Vovó Preparem O Colinho Pois Estou A Caminho,4.7,89.0,14.0,Fantastic Baby Fashion,Indeterminado,Bebês,Primavera/Verão,Sem comentários,Perfeitos 😍.,Lindo.,1000,25.27,291,178,7,0.003638017280582,0.888888888888889,0.009805001652528367,0.21212121212121213,0.02453872651000989,0.3828701077708451
Calça Masculina Esportiva Slim Jogger Zíper Na Barra,4.6,7.0,10.0,Tactel Slim Calça Ziper,Poliéster,Masculino,Outono/Inverno,Pelo preço achei razoável! mas poderia melhorar no acabamento.,Top top.,"Eu particularmente gostei tecido leve confortável, tanto para o dia a dia como para os treinos.",50,59.91,748,122,3,0.001819008640291,0.8518518518518517,0.0007711799052550402,0.15151515151515152,0.08360901742778214,0.12592172433352242
Kit 2 Meias 3/4 Bebê Infantil Cano Alto Importada,4.9,20.0,11.0,Import,Indeterminado,Bebês,Não Definido,Perfeitas. Material excelente. Amei.,Minha bebê tem 2 meses e achei a meia um pouco apertada. Ficou com marca da costura nas coxinhas.,Eh bacana porém comprei de uma cor e veio de outra. E tava esprando a cor correta pois era ensaio de foto da minha bebê e agora não dá tempo pra trocar. Estou chateada.,100,49.49,365,178,1,0.0009095043201455,0.9629629629629631,0.0022033711578715435,0.16666666666666669,0.06584018280413356,0.3828701077708451
Bermuda Masculina Praia Em Moletinho Tecido Macio Respiravel,4.6,0.0,0.0,Canario,Moletinho,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,32.99,170,106,7,0.0100045475216007,0.8518518518518517,0.0,0.0,0.03770335254595683,0.008508224617129892
Kit 3 Camisas Dry Fit Academia Esportiva Com Proteção Uv,4.2,53.0,0.0,"Camisetas Dry Fit Masculinas Feminina Atacado Revenda Roupas Masculinas Kit Camisa Camisetas Masculinas, Camiseta Masculina Manga Curta, Kits Camisetas Masculinas",Indeterminado,Masculino,Não Definido,Bom produto. Só não vai levar as 5 estrelas por não apresentar uniformidade no tamanho. Mas o tecido é leve e realmente não retem o mal cheiro. Fácil de lavar e não precisa passar. Gostei e vou comprar outras um tamanho maior.,Ótimo para exercícios.,Produto de boa qualidade.,100,94.99,169,178,1,0.0004547521600727,0.7037037037037038,0.00583893356835959,0.0,0.14342962381910576,0.3828701077708451
Roupa Infantil Thomas E Seus Amigos. Conjunto Social.,5.0,5.0,0.0,Pintando7Store,Indeterminado,Meninos,Não Definido,"Excelente, como esperado.
Tecido leve, muito bonito, otimo acabamento.",Amamos! exatamente como na foto!.,"Produto de otima qualidade, adoramos!!.",25,78.99,608,178,1,0.0004547521600727,0.9999999999999999,0.0005508427894678859,0.0,0.11614542478087378,0.3828701077708451
Kit 5 Shorts Calção Futebol Academia Treino Crossfit Corrida,4.4,60.0,19.0,Mr Fit,Poliéster,Masculino,Não Definido,"Comprei para malhar, mas dei outro fim pra eles. Vou usar dentro de casa e para dormir 🤣🤣🤣🤣 muito confortável nem parece que estou vestido.",Ótimo.,Ótimo produto. Indico a tds do ml.,100,166.89,539,122,1,0.0004547521600727,0.777777777777778,0.00661011347361463,0.2878787878787879,0.2660379932471607,0.12592172433352242
Kit 2 Cabides Triplica Armário Organizador Roupas Cintos,4.8,4.0,0.0,Grupo Shopmix,Indeterminado,Sem Gênero,Não Definido,"Excelente, o meu armário ficou muito melhor organizado.",Comprei de novo. Bom demais.,Sem comentários,50,19.9,343,178,1,0.0009095043201455,0.9259259259259259,0.00044067423157430867,0.0,0.015381467207803274,0.3828701077708451
Roupa Aniversário Menino Fantasia Mundo Bita Primavera,4.9,32.0,0.0,Deaazconjuntos,Indeterminado,Bebês,Não Definido,"Simplesmente linda. A melhor escolha que fiz. Nota 1000. Meu filho ficou tão lindo, tão lindo. Todos amaram a roupinha dele. Ficou no tamanho ótimo ele tem 72 cm e 9 kg, comprei o tamanho g.","Amei a minha compra ,veio perfeita como estar na foto!.
Material excelente!.","Muito boa igual da foto, meu filho ficou um gato ele tem 1 ano e pesa 12 kilos.",100,119.7,219,178,1,0.0013642564802182,0.9629629629629631,0.0035253938525944693,0.0,0.1855666587087753,0.3828701077708451
Kit 10 Shorts Jeans Feminino Cintura Alta Com Barra Dobrada,4.6,0.0,0.0,Stillger,Algodão,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,4,199.99,736,25,7,0.0327421555252387,0.8518518518518517,0.0,0.0,0.32248218000750317,0.1820760068065797
Calça Feminina Super Lipo Sawary Elegante Lycra Elastano,5.0,1.0,26.0,Sawary,Algodão,Feminino,Outono/Inverno,Tô amando a calça uso 36 mais fui avisada antes que viria 38 aceitei é ficou perfeita a modelagem é pequena vou comprar mais cores.,Sem comentários,Sem comentários,5,189.86,692,25,3,0.0068212824010914,0.9999999999999999,0.00011016855789357717,0.3939393939393939,0.30520787149142253,0.1820760068065797
5 Sacos Tnt Para Roupas Suja Viajem Mala Organizador,4.6,0.0,0.0,Plataforma Online,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,95.99,612,178,1,0.0004547521600727,0.8518518518518517,0.0,0.0,0.14513488625899526,0.3828701077708451
Bermuda Fila Letter Masculina Original Tendência,4.6,0.0,0.0,Fila,50% - Algodao 50% - Poliester,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,3,155.9,298,5,7,0.0022737608003638,0.8518518518518517,0.0,0.0,0.2472971590327752,0.0005672149744753262
Kit 3 Conjunto Infantil Bebe Regata Verão Roupa Calor Menino,4.2,60.0,0.0,Bebe Maluco,Indeterminado,Bebês,Não Definido,"Pareciam bons, mas ao lavar as camisetas encolheram tanto, que não entraram mais no meu bebe!.",Ameiiii.,"Qualidade péssima da blusa , mto pequena e o short enorme. Decepcionada estou.",500,78.8,111,178,1,0.0022737608003638,0.7037037037037038,0.00661011347361463,0.0,0.11582142491729477,0.3828701077708451
Calça Jeans Skinny Feminina Cintura Alta Com Lycra Promoção,4.4,127.0,9.0,Stillger Jeans,Algodão,Feminino,Outono/Inverno,"Achei excelente jeans super leve amei , vale muito a pena vou pedir mas 😍😍👋.","Maravilhoso! calça justa para quem gosta, comprei número 40 e ficou perfeita!.",Achei o número que eu comprei uma forma pequena. Mas o material é muito bom.,500,62.23,738,25,3,0.0154615734424738,0.777777777777778,0.0139914068524843,0.13636363636363635,0.08756522628832578,0.1820760068065797
Kit 3 Short Jeans Feminino Cintura Alta Barato Atacado,4.8,4.0,0.0,Menina Linda,Algodão,Feminino,Primavera/Verão,"Eu gostei bastante. Normalmente, uso tamanho 44 e o 42 coube. Só o shorts claro que não tem elastano e não serviu.",Muito bom.,Os shorts são maravilhosos valeu muito a compra.,50,109.99,509,25,7,0.0100045475216007,0.9259259259259259,0.00044067423157430867,0.0,0.16900856041744824,0.1820760068065797
Fita Dupla Face Á Provad'água P/ Roupas Fashion Tape Rolo 5m,4.4,7.0,5.0,Dcdycdu,Indeterminado,Feminino,Não Definido,Atende ao propósito.,Amei.,Sem comentários,100,46.57,218,178,1,0.0013642564802182,0.777777777777778,0.0007711799052550402,0.07575757575757576,0.06086081647965623,0.3828701077708451
60 Separadores De Roupas Numerador Araras Sem Impressão,4.5,4.0,0.0,Divisoria Ou Separador De Cabides,Indeterminado,Feminino,Não Definido,Plástico muito flexível e rebarbas no acabamento!.,Sem comentários,Sem comentários,25,67.99,237,178,1,0.0013642564802182,0.8148148148148148,0.00044067423157430867,0.0,0.09738753794208929,0.3828701077708451
Calça Feminina Maxiflare Risca De Giz Elegance,5.0,3.0,25.0,Gisah Roupas,Viscose,Feminino,Outono/Inverno,A calça é lindíssima!! boca flare maxi maravilhosa! tecido super firme e grosso zero transparência e super confortável com elastano na medida!! valeu muito a pena veste muito bem eu ameiii!! 😍😘.,Amei.,Sem comentários,4,79.92,333,175,3,0.0004547521600727,0.9999999999999999,0.0003305056736807315,0.3787878787878788,0.11773131884997101,0.003403289846851957
Bermuda Esportiva Compressão Anti Assadura Térmica Lupo,4.9,181.0,25.0,Lupo,Microfibra,Masculino,Primavera/Verão,Lupo não tem erro.,"Comprei para meu marido experimentar,e ele gostou muito.",Muito bom o produto uso todos os dias.,1000,99.9,463,101,7,0.0422919508867667,0.9629629629629631,0.01994050897873747,0.3787878787878788,0.15180246239896322,0.030062393647192286
Cabide Colorido Infantil ( 25 Unidades ),4.6,0.0,0.0,Amilplast,Indeterminado,Bebês,Não Definido,Sem comentários,Sem comentários,Sem comentários,25,25.9,33,178,1,0.0022737608003638,0.8518518518518517,0.0,0.0,0.025613041847140274,0.3828701077708451
Bailarina De Balé Roupa Kit Completo Ballet Infantil,4.8,438.0,0.0,Ballet Laços Bale Bailarina,Indeterminado,Feminino,Não Definido,"Eu amei, achei a sainha um pouquinho grande, mas pedi grande. Minha filha tem 3 anos e comprei tamanho 4/5. Custo benefício e material super compensa. Minha filha amou.","Eu amoooo essa loja pela qualidade e preço, só compro aqui, principalmente a qualidade da meia calça é muito boa, porém a confecção do colan é pequena, comprei tamanho 10 para minha filha de 8 anos que é magrinha. Fora isso super recomendo!!!! boas festas a todos deus abençoe grandemente!!!!.","Comprei tamnho acho q 6 7 anos , ficou um pouco grande na minha filha de 3 anos e 7 meses, a sapatilha número 27 ficou sertinha.",1000,99.97,93,178,1,0.0004547521600727,0.9259259259259259,0.0482538283573868,0.0,0.15192183076975546,0.3828701077708451
Roupa Homem Aranha Adulto Longe De Casa Cosplay,4.7,24.0,0.0,Cuifuli,Indeterminado,Masculino,Não Definido,Tecido confortavel e igual a imagem. Tamanho adequado.,"Produto bom,superou as expectativas.
Show.","Bom, porém falava 1. 80cm e não serviu, ficou pequeno,para usar tivemos q estender os pés.",100,176.99,210,178,1,0.0022737608003638,0.888888888888889,0.002644045389445852,0.0,0.2832611438900447,0.3828701077708451
Kit 5 Short Feminino Moda Praia Tactel Liso Shortinho Verão,4.6,0.0,0.0,Relaxado,Poliéster,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,2,146.99,650,122,7,0.0118235561618917,0.8518518518518517,0.0,0.0,0.23210327069335976,0.12592172433352242
Calça Plus Size Jeans Feminina Wide Leg Levanta Bumbum,4.7,27.0,6.0,Stillger Jeans,Algodão,Feminino,Outono/Inverno,"Ficou pequeno, estou acostumada a comprar esse número, mas dessa vez ficou pequeno.","A calça é curta, em relação ao comprometimento dela.","Amei fiquei perfeita, tudo certinho, recomento super❤️☺️.",100,68.76,738,25,3,0.0154615734424738,0.888888888888889,0.0029745510631265836,0.09090909090909091,0.09870059002080422,0.1820760068065797
Kit Roupa De Ballet Infantil 6 Itens Uniforme Bailarina,4.9,56.0,0.0,Giovanna Ballet,Indeterminado,Feminino,Não Definido,Minha filha amou eu também.,"Serviu certinho, qualidade muito boa.","Minha filha tem 3 anos então comprei 6 porque vi pessoas falando sobre ser muito pequeno, ficou bom nela, apenas as alças do body precisarei ajustar. A sapatilha peguei 25, mas ficou grande, então a única coisa que realmente ela não vai usar agora. Bom custo benefício, minha filha amou a garrafinha !.",100,99.97,330,178,1,0.0059117780809458,0.9629629629629631,0.0061694392420403215,0.0,0.15192183076975546,0.3828701077708451
Calcinha Tapa Fraldas Bunda Rica Em Algodão Kit Com 3 Peças,4.8,82.0,0.0,Zulekinha,Indeterminado,Bebês,Não Definido,"Perfeiittaaaaaaas, embaladas de forma unitárias e com o máximo de cuidado.","As calcinhas são lindas e o material é muito bom, só ficou um pouquinho grande na minha bebê de 2 meses e pesa 5 kilos, mas daqui a pouco vai servir.","Eu comprei os três tamanhos. A qualidade é excelente, vale muito a pena, 100% algodão. Estou muito satisfeita 🥰.",1000,45.9,839,178,1,0.0009095043201455,0.9259259259259259,0.009033821747273327,0.0,0.059718290644930255,0.3828701077708451
2 Shorts Iguais Casal Praia 5 Estampas Roupa Combinando,5.0,6.0,8.0,Maya,Tactel,Sem Gênero,Primavera/Verão,"Amei, nota 10.",Muito bonito! malha otima! adorei! com certeza comprarei mais vezes.,Produto de excelente qualidade.,50,139.79,500,155,7,0.0009095043201455,0.9999999999999999,0.000661011347361463,0.12121212121212122,0.21982538112615532,0.005104934770277935
Roupa De Sheik Àrabe Neymar Al Hilal Cultura Good Vibe,4.6,0.0,0.0,Juju Magazine,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,148.99,395,178,1,0.0009095043201455,0.8518518518518517,0.0,0.0,0.23551379557313876,0.3828701077708451
Combo Kit3 Roupas Calças Justas Skinny Masculina Jeans Lycra,4.8,25.0,0.0,Multimarcas,Jeans Premium,Masculino,Outono/Inverno,"Peçam um número maior , fora isso calças lindas e de ótima qualidade. Recomendo.",Muito bom porque compra no conforto de casa chega em casa sem a gente sair sem a gente se preocupar muito muito ótimo.,Muito satisfeita com os produtos.,100,179.9,543,84,3,0.0118235561618917,0.9259259259259259,0.0027542139473394293,0.0,0.28822345759012313,0.0005672149744753262
Short Saia Rodado Fitness Feminino Roupas Para Academia,4.6,20.0,21.0,Própria,Poliéster,Feminino,Primavera/Verão,"Amei veio perfeito.
Material ótimo.",Muito bom. Produto de boa qualidade. Adorei.,"Perfeito amei, o tamanho ideal não é curta,amei.",100,38.73,633,122,7,0.0100045475216007,0.8518518518518517,0.0022033711578715435,0.3181818181818182,0.04749155895092255,0.12592172433352242
Kit 4 Blusas Feminina Dry Fit Envio Já Para Academia Uv+,4.3,75.0,29.0,Bikewear,Indeterminado,Feminino,Não Definido,"*não veio as cores que eu escolhi* infelizmente não veio as cores que eu pedi, porém são lindas e de ótimas qualidade! vale a pena porém eles só mandam as cores que eles querem não as que a gnt escolhe.","Excelente as blusas, as cores e modelos são iguais a foto, e o tecido é muito bom e confortável. Lavei e permaneceram iguais a nova.","Excelente! super confortável, comprei g, ficou perfeita.",100,139.32,129,178,1,0.0004547521600727,0.7407407407407406,0.008262641842018288,0.4393939393939394,0.21902390777940725,0.3828701077708451
Calcinha Tapa Fraldas Bunda Rica Em Algodão Renda Kit C/3 Pç,4.8,32.0,0.0,Zulekinha,Indeterminado,Bebês,Não Definido,São simplesmente lindassssss! amei.,Achei ótimo superou minhas expectativas.,Ótima qualidade dos materiais.,100,44.9,839,178,1,0.0009095043201455,0.9259259259259259,0.0035253938525944693,0.0,0.058013028205040756,0.3828701077708451
Calça Jogger Masculina Azul Com Punho Elastico Na Perna,4.6,0.0,0.0,Gbgsports,Sarja,Masculino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,5,48.8,324,138,3,0.0059117780809458,0.8518518518518517,0.0,0.0,0.06466355172060981,0.013045944412932501
4 Short Bermuda Masculina Esporte Dry Fit Academia Plus,5.0,6.0,10.0,Daze Modas,Poliéster,Masculino,Primavera/Verão,"Tecido muito bom e leve pra treinar ou ficar em casa, mas por ser um tecido mt fino recomendo sungas pretas ou da mesma coloração! atenção pra lavagem colocando sempre numa bolsa própria para máquina ou numa fronha pra evitar pelos ou rasgos no tecido.","A bermuda é um pouquinho transparente. Mas amei, ainda não lavei para saber se desbota ou encolhe. Mas o tecido é muito confortável.",Top.,5,149.91,216,122,7,0.0040927694406548,0.9999999999999999,0.000661011347361463,0.15151515151515152,0.23708263701783708,0.12592172433352242
Sapatilha De Ponta Toshiezinha Só Dança Sd-42 Envio Imediato,4.8,13.0,0.0,Só Dança,Indeterminado,Sem Gênero,Não Definido,Excelente qualidade! no tamanho perfeito! exatamente como na descrição de cor e material. Recomendado com certeza!.,Ótimo produto e a loja respondeu todas as informações e dúvidas.,Ótima sapatilha só faltou o saquinho p guarda q sempre vem em todas sapatilhas.,50,259.9,745,178,1,0.001819008640291,0.9259259259259259,0.0014321912526165032,0.0,0.424644452781283,0.3828701077708451
Capa Para Mala Viagem Tamanho P De 52cm Ate 56cm De Altura,4.8,175.0,0.0,Zecamaleiro,Indeterminado,Sem Gênero,Não Definido,"O tecido é grosso, e as travas para prender tb são firmes. Eu comprei 2 e vieram diferentes. Uma com duas travas e a outra com ums só. Gostei mais da que tem 2.","Vale muito a pena a capa caiu como uma luva na mala, sem contar o tecido que é de ótima qualidade.","Adorei minha capa, ótimo tecido e otimo acabamento.",1000,49.9,834,178,1,0.0004547521600727,0.9259259259259259,0.019279497631376003,0.0,0.06653934040448825,0.3828701077708451
